Date & time,Open,High,Low,Close,Volume
01.01.2024 23:00:00.000,2062.598,2078.825,2055.818,2058.605,28431.598900000008
02.01.2024 23:00:00.000,2058.018,2065.835,2030.515,2041.195,28982.4599
03.01.2024 23:00:00.000,2041.895,2050.855,2036.155,2043.124,21027.4499
04.01.2024 23:00:00.000,2043.218,2063.838,2024.255,2045.355,32530.7501
07.01.2024 23:00:00.000,2044.385,2046.525,2016.604,2027.835,26465.2898
08.01.2024 23:00:00.000,2028.045,2041.898,2026.015,2029.885,29843.6402
09.01.2024 23:00:00.000,2029.408,2040.135,2020.395,2024.105,25348.6369
10.01.2024 23:00:00.000,2023.995,2043.864,2013.225,2028.695,38022.8757
11.01.2024 23:00:00.000,2027.708,2062.145,2027.708,2048.675,32256.909900000002
14.01.2024 23:00:00.000,2048.498,2058.505,2045.675,2054.505,17709.5899
15.01.2024 23:00:00.000,2053.914,2055.495,2024.165,2028.155,36085.82690000001
16.01.2024 23:00:00.000,2026.898,2032.815,2001.755,2005.945,34486.4102
17.01.2024 23:00:00.000,2005.204,2023.135,2004.905,2022.835,23371.3899
18.01.2024 23:00:00.000,2023.785,2039.278,2020.325,2029.375,25702.1301
21.01.2024 23:00:00.000,2029.715,2032.005,2016.448,2021.105,25856.509900000005
22.01.2024 23:00:00.000,2021.038,2037.808,2019.515,2029.015,25464.299900000005
23.01.2024 23:00:00.000,2028.278,2036.575,2011.105,2014.214,28481.890399999997
24.01.2024 23:00:00.000,2013.765,2025.175,2009.455,2020.505,28207.890000000003
25.01.2024 23:00:00.000,2019.854,2026.715,2015.845,2017.915,20329.839999999997
28.01.2024 23:00:00.000,2024.215,2037.465,2019.195,2032.955,22508.5602
29.01.2024 23:00:00.000,2032.855,2048.448,2028.935,2036.495,26683.640199999994
30.01.2024 23:00:00.000,2036.955,2055.878,2031,2039.105,32713.7921
31.01.2024 23:00:00.000,2039.625,2065.348,2029.905,2054.545,35147.838800000005
01.02.2024 23:00:00.000,2053.788,2057.545,2027.635,2039.275,31701.620100000007
04.02.2024 23:00:00.000,2040.054,2042.034,2014.835,2025.005,21242.459699999996
05.02.2024 23:00:00.000,2024.288,2038.785,2022.795,2035.365,20107.3202
06.02.2024 23:00:00.000,2035.218,2044.465,2030.505,2034.805,24585.777200000008
07.02.2024 23:00:00.000,2034.508,2038.635,2020.095,2033.785,23303.849799999993
08.02.2024 23:00:00.000,2033.878,2037.058,2020.195,2024.155,22220.055000000004
11.02.2024 23:00:00.000,2023.495,2027.505,2011.795,2019.885,19594.9599
12.02.2024 23:00:00.000,2019.188,2032.845,1989.985,1992.855,19672.695000000003
13.02.2024 23:00:00.000,1992.398,1996.025,1984.088,1992.105,18210.1499
14.02.2024 23:00:00.000,1991.388,2008.175,1990.175,2004.105,20214.610000000004
15.02.2024 23:00:00.000,2003.598,2015.095,1994.985,2013.055,21653.590099999994
18.02.2024 23:00:00.000,2014.595,2022.895,2009.935,2017.775,14520.810100000002
19.02.2024 23:00:00.000,2017.498,2030.765,2014.945,2024.095,18044.140000000003
20.02.2024 23:00:00.000,2023.588,2032.195,2019.915,2025.895,20154.539999999997
21.02.2024 23:00:00.000,2025.098,2034.708,2019.555,2024.514,23348.6398
22.02.2024 23:00:00.000,2023.618,2041.285,2015.955,2035.215,23283.7003
25.02.2024 23:00:00.000,2034.295,2036.965,2024.975,2030.885,21715.986100000002
26.02.2024 23:00:00.000,2030.398,2039.375,2028.725,2029.964,20439.8701
27.02.2024 23:00:00.000,2029.698,2037.805,2024.355,2034.085,18209.983000000004
28.02.2024 23:00:00.000,2034.228,2050.605,2028.015,2043.855,23125.179899999996
29.02.2024 23:00:00.000,2043.168,2088.215,2038.915,2082.395,32552.929700000004
03.03.2024 23:00:00.000,2081.835,2119.805,2079.308,2114.295,35460.330500000004
04.03.2024 23:00:00.000,2114.448,2141.748,2110.375,2127.755,38887.030000000006
05.03.2024 23:00:00.000,2127.188,2152.085,2123.615,2147.975,42179.560600000004
06.03.2024 23:00:00.000,2147.948,2164.635,2144.048,2159.715,39683.65009999999
07.03.2024 23:00:00.000,2159.098,2195.085,2153.895,2178.965,47474.7102
10.03.2024 22:00:00.000,2179.015,2188.925,2174.695,2182.085,30259.5699
11.03.2024 22:00:00.000,2182.008,2184.625,2150.455,2158.045,38233.4856
12.03.2024 22:00:00.000,2157.538,2179.745,2155.665,2174.065,41920.350300000006
13.03.2024 22:00:00.000,2173.568,2176.848,2152.665,2161.765,31596.4
14.03.2024 22:00:00.000,2161.338,2172.615,2155.115,2155.625,24297.859899999996
17.03.2024 22:00:00.000,2155.395,2163.455,2145.985,2159.995,32146.520100000005
18.03.2024 22:00:00.000,2159.698,2162.745,2147.045,2156.995,26403.790000000005
19.03.2024 22:00:00.000,2157.298,2188.735,2149.475,2185.855,28749.699699999997
20.03.2024 22:00:00.000,2186.255,2222.875,2166.264,2180.815,43146.64710000001
21.03.2024 22:00:00.000,2181.285,2185.965,2157.035,2165.055,32809.060000000005
24.03.2024 22:00:00.000,2165.475,2181.205,2163.455,2171.235,25003.7998
25.03.2024 22:00:00.000,2171.195,2199.995,2167.458,2178.515,34429.3203
26.03.2024 22:00:00.000,2178.065,2197.505,2173.275,2194.335,25978.699699999997
27.03.2024 22:00:00.000,2193.998,2236.015,2187.225,2232.698,38441.14989999999
28.03.2024 22:00:00.000,2232.698,2232.698,2232.698,2232.698,0
31.03.2024 23:00:00.000,2238.435,2265.585,2228.395,2251.585,34208.01039999999
01.04.2024 23:00:00.000,2251.268,2280.945,2246.585,2280.145,47832.32979999999
02.04.2024 23:00:00.000,2280.355,2301.035,2265.405,2299.755,57744.769799999995
03.04.2024 23:00:00.000,2299.025,2305.425,2279.688,2290.605,36039.1498
04.04.2024 23:00:00.000,2290.128,2330.345,2267.605,2328.195,60668.22119999999
07.04.2024 23:00:00.000,2323.125,2353.835,2302.755,2338.845,65420.72989999999
08.04.2024 23:00:00.000,2338.675,2365.185,2336.795,2352.675,58430.7001
09.04.2024 23:00:00.000,2352.308,2360.065,2319.265,2333.445,63891.91730000001
10.04.2024 23:00:00.000,2333.414,2377.545,2325.655,2371.705,50851.9798
11.04.2024 23:00:00.000,2371.498,2431.385,2333.755,2343.285,72819.3203
14.04.2024 23:00:00.000,2352.098,2387.448,2323.858,2382.835,76456.1495
15.04.2024 23:00:00.000,2382.238,2398.128,2362.844,2382.335,89225.8298
16.04.2024 23:00:00.000,2381.725,2395.448,2354.435,2360.395,52272.10020000001
17.04.2024 23:00:00.000,2361.674,2392.624,2361.375,2379.055,58352.6807
18.04.2024 23:00:00.000,2377.898,2417.745,2372.805,2390.295,72882.88949999999
21.04.2024 23:00:00.000,2387.635,2388.425,2324.555,2326.385,50316.4701
22.04.2024 23:00:00.000,2326.825,2334.305,2291.265,2321.535,82152.3702
23.04.2024 23:00:00.000,2321.498,2337.128,2311.635,2315.715,63428.750199999995
24.04.2024 23:00:00.000,2314.655,2344.708,2304.898,2331.735,67447.9292
25.04.2024 23:00:00.000,2331.675,2352.418,2326.165,2337.245,52090.6902
28.04.2024 23:00:00.000,2336.065,2346.585,2319.728,2335.085,51952.8705
29.04.2024 23:00:00.000,2334.648,2336.215,2284.975,2285.495,33556.1967
30.04.2024 23:00:00.000,2285.965,2328.225,2281.515,2318.115,61163.8559
01.05.2024 23:00:00.000,2319.298,2326.325,2285.358,2303.305,52830.1599
02.05.2024 23:00:00.000,2303.088,2320.548,2277.165,2301.175,56408.451199999996
05.05.2024 23:00:00.000,2304.655,2331.988,2291.645,2323.535,58979.61090000001
06.05.2024 23:00:00.000,2323.434,2329.788,2309.818,2313.795,41916.34960000001
07.05.2024 23:00:00.000,2313.785,2321.345,2303.555,2308.165,28019.840299999996
08.05.2024 23:00:00.000,2308.025,2347.095,2306.615,2345.985,53062.58000000001
09.05.2024 23:00:00.000,2345.385,2378.365,2342.965,2360.175,52465.969800000006
12.05.2024 23:00:00.000,2362.895,2364.355,2331.985,2336.545,44252.290100000006
13.05.2024 23:00:00.000,2334.935,2359.558,2334.695,2357.715,50935.9596
14.05.2024 23:00:00.000,2357.038,2390.188,2351.735,2385.425,61535.159999999996
15.05.2024 23:00:00.000,2386.065,2397.275,2370.845,2376.464,51152.167199999996
16.05.2024 23:00:00.000,2376.098,2422.575,2373.788,2414.525,50640.1206
19.05.2024 23:00:00.000,2417.098,2449.985,2407.145,2425.675,65545.2303
20.05.2024 23:00:00.000,2425.698,2433.838,2406.158,2420.365,59744.56019999999
21.05.2024 23:00:00.000,2421.034,2426.344,2374.855,2377.745,79515.20979999998
22.05.2024 23:00:00.000,2379.015,2383.605,2326.848,2328.375,74781.1344
23.05.2024 23:00:00.000,2327.808,2347.325,2325.265,2333.405,38854.850099999996
26.05.2024 23:00:00.000,2336.365,2358.388,2332.125,2350.754,38949.110100000005
27.05.2024 23:00:00.000,2351.098,2363.975,2340.155,2361.015,44286.769700000004
28.05.2024 23:00:00.000,2360.185,2362.105,2334.438,2337.755,44288.680400000005
29.05.2024 23:00:00.000,2337.098,2351.698,2322.458,2342.875,54711.0411
30.05.2024 23:00:00.000,2344.705,2359.598,2320.395,2326.995,56535.1497
02.06.2024 23:00:00.000,2327.425,2354.565,2314.635,2350.405,63611.36
03.06.2024 23:00:00.000,2350.495,2352.645,2315.508,2326.675,64996.135
04.06.2024 23:00:00.000,2325.918,2357.278,2325.785,2354.975,54647.599500000004
05.06.2024 23:00:00.000,2355.098,2378.408,2353.305,2375.375,54899.7001
06.06.2024 23:00:00.000,2374.968,2387.595,2286.628,2293.415,71878.08469999999
09.06.2024 23:00:00.000,2294.415,2313.655,2287.665,2310.645,40884.3094
10.06.2024 23:00:00.000,2311.954,2319.865,2297.595,2316.515,49497.25490000001
11.06.2024 23:00:00.000,2316.405,2341.495,2310.584,2324.675,72525.2305
12.06.2024 23:00:00.000,2324.305,2326.495,2295.395,2303.905,70407.14970000001
13.06.2024 23:00:00.000,2303.028,2336.575,2301.415,2332.184,56617.89029999999
16.06.2024 23:00:00.000,2331.098,2332.488,2309.895,2318.875,42801.170099999996
17.06.2024 23:00:00.000,2318.098,2333.008,2306.465,2329.165,46360.8251
18.06.2024 23:00:00.000,2328.585,2334.868,2323.984,2327.695,26059.390099999997
19.06.2024 23:00:00.000,2327.865,2365.375,2327.628,2359.695,49984.309400000006
20.06.2024 23:00:00.000,2359.298,2368.558,2316.588,2321.755,53356.31369999999
23.06.2024 23:00:00.000,2322.775,2334.595,2317.575,2333.695,50280.55029999999
24.06.2024 23:00:00.000,2333.205,2337.018,2315.405,2319.235,53693.97500000001
25.06.2024 23:00:00.000,2319.575,2323.738,2293.464,2298.035,53874.13039999999
26.06.2024 23:00:00.000,2298.098,2330.825,2296.425,2327.695,50998.2104
27.06.2024 23:00:00.000,2327.108,2339.635,2318.905,2326.275,53057.7797
30.06.2024 23:00:00.000,2326.315,2338.388,2318.395,2331.485,47742.310099999995
01.07.2024 23:00:00.000,2330.848,2336.668,2318.945,2329.335,46829.4892
02.07.2024 23:00:00.000,2329.098,2364.795,2326.685,2355.765,48858.620400000014
03.07.2024 23:00:00.000,2356.925,2362.385,2350.364,2356.555,25965.120100000004
04.07.2024 23:00:00.000,2356.615,2392.815,2347.515,2390.705,53746.0803
07.07.2024 23:00:00.000,2385.498,2390.935,2350.915,2358.625,50636.770099999994
08.07.2024 23:00:00.000,2358.338,2371.358,2349.455,2363.745,44278.222100000006
09.07.2024 23:00:00.000,2363.085,2386.548,2362.091,2370.995,42705.32300000001
10.07.2024 23:00:00.000,2371.035,2424.395,2370.235,2414.654,68747.73030000001
11.07.2024 23:00:00.000,2415.298,2418.128,2391.325,2410.534,54676.233799999995
14.07.2024 23:00:00.000,2412.455,2439.628,2401.225,2422.165,57587.11489999999
15.07.2024 23:00:00.000,2421.518,2469.575,2419.835,2468.355,63107.390199999994
16.07.2024 23:00:00.000,2467.945,2483.548,2451.425,2458.645,68111.1939
17.07.2024 23:00:00.000,2458.155,2474.805,2440.195,2444.915,61150.34879999999
18.07.2024 23:00:00.000,2444.635,2445.705,2393.675,2400.485,54657.959899999994
21.07.2024 23:00:00.000,2401.298,2412.035,2383.715,2396.045,54830.9954
22.07.2024 23:00:00.000,2395.658,2411.908,2388.135,2409.085,62990.950699999994
23.07.2024 23:00:00.000,2408.648,2431.945,2396.585,2397.015,58521.56
24.07.2024 23:00:00.000,2397.005,2401.045,2353.005,2364.175,76194.6998
25.07.2024 23:00:00.000,2363.568,2390.655,2355.728,2386.765,47071.63970000001
28.07.2024 23:00:00.000,2387.645,2402.995,2369.518,2383.504,55582.010299999994
29.07.2024 23:00:00.000,2383.198,2412.705,2376.358,2410.375,57536.130300000004
30.07.2024 23:00:00.000,2409.898,2450.848,2403.765,2447.095,66866.56899999999
31.07.2024 23:00:00.000,2448.498,2462.125,2430.075,2446.065,84049.31079999999
01.08.2024 23:00:00.000,2445.668,2477.494,2410.664,2443.055,85590.0406
04.08.2024 23:00:00.000,2443.975,2458.655,2364.164,2410.005,123821.19470000001
05.08.2024 23:00:00.000,2409.295,2418.215,2381.515,2389.854,82459.67960000002
06.08.2024 23:00:00.000,2390.575,2406.858,2378.868,2382.495,95818.96169999999
07.08.2024 23:00:00.000,2383.524,2427.548,2380.855,2427.065,72551.3296
08.08.2024 23:00:00.000,2426.845,2436.884,2416.815,2430.925,60795.0557
11.08.2024 23:00:00.000,2430.298,2473.095,2423.695,2472.385,53230.1052
12.08.2024 23:00:00.000,2470.414,2476.845,2458.365,2464.855,55576.6002
13.08.2024 23:00:00.000,2466.498,2479.715,2438,2447.625,55547.126299999996
14.08.2024 23:00:00.000,2446.958,2469.945,2432.015,2456.545,58667.5964
15.08.2024 23:00:00.000,2456.385,2509.638,2450.565,2506.844,61775.9336
18.08.2024 23:00:00.000,2508.298,2509.998,2485.515,2503.885,59236.2195
19.08.2024 23:00:00.000,2503.275,2531.558,2497.235,2513.615,68014.5798
20.08.2024 23:00:00.000,2512.968,2519.795,2493.698,2512.055,51229.780499999986
21.08.2024 23:00:00.000,2511.698,2514.545,2470.705,2484.465,51258.0841
22.08.2024 23:00:00.000,2484.185,2518.195,2484.185,2512.235,62529.6344
25.08.2024 23:00:00.000,2511.275,2526.708,2508.585,2517.835,67936.99040000001
26.08.2024 23:00:00.000,2517.438,2525.818,2503.325,2524.355,58971.0903
27.08.2024 23:00:00.000,2524.605,2528.888,2493.515,2504.315,56071.8816
28.08.2024 23:00:00.000,2503.858,2528.558,2503.515,2521.085,52782.77420000001
29.08.2024 23:00:00.000,2520.425,2526.725,2494.048,2502.925,50634.273799999995
01.09.2024 23:00:00.000,2502.435,2507.125,2489.915,2499.228,27624.265999999992
02.09.2024 23:00:00.000,2499.098,2506.165,2473.245,2492.665,48584.28500000003
03.09.2024 23:00:00.000,2492.495,2500.145,2471.718,2495.285,55754.22000000004
04.09.2024 23:00:00.000,2494.725,2523.448,2493.665,2516.475,51368.332000000046
05.09.2024 23:00:00.000,2516.048,2529.125,2485.015,2497.035,63028.179999999986
